id,gps_height,longitude,latitude,basin,region,region_code,district_code,lga,population,public_meeting,scheme_management,permit,construction_year,extraction_type_group,management,payment,water_quality,quantity,source,waterpoint_type,year_rec,month_rec,age
40329,861,33.58287963,-9.20231058,Lake Nyasa,Mbeya,12,4,other,132.0,True,VWC,False,1994,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,2011,7,17
845,515,38.06916237,-4.38190942,Pangani,Kilimanjaro,3,3,other,270.0,True,Water authority,True,1967,gravity,vwc,pay annually,soft,enough,river,communal standpipe multiple,2013,7,46
36907,1668,37.23766768,-2.84925652,Internal,Arusha,2,6,other,200.0,True,VWC,True,1999,gravity,vwc,pay when scheme fails,soft,insufficient,river,communal standpipe,2013,12,14
39583,748,37.7176196,-3.72186115,Pangani,Kilimanjaro,3,2,other,120.0,True,VWC,False,2010,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2013,2,3
29041,861,35.59217004,-6.70968908,Rufiji,Dodoma,1,4,other,132.0,True,VWC,True,2009,mono,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,2011,3,2
57528,874,33.78370582,-4.29202721,Internal,Tabora,14,2,other,229.0,True,Water authority,True,1999,submersible,vwc,pay per bucket,soft,enough,dam,communal standpipe multiple,2012,10,13
33196,53,39.4641349,-10.23498554,Ruvuma / Southern Coast,Lindi,80,23,rural,543.0,True,VWC,False,2012,india mark ii,vwc,pay per bucket,soft,insufficient,machine dbh,hand pump,2013,1,1
14740,1672,35.11869819,-4.2480894000000005,Internal,Manyara,21,2,other,1892.0,True,VWC,True,2011,other handpump,vwc,pay per bucket,salty,insufficient,rainwater harvesting,hand pump,2013,3,2
52667,94,38.89337283,-6.52206514,Wami / Ruvu,Pwani,6,1,other,20.0,True,Company,True,2010,submersible,private operator,pay per bucket,soft,enough,river,communal standpipe,2011,3,1
403,259,38.38429166,-6.33372144,Wami / Ruvu,Pwani,6,1,other,30.0,True,WUA,True,2004,submersible,wua,pay per bucket,soft,enough,river,communal standpipe,2011,2,7
59130,482,30.53283068,-2.66443229,Lake Victoria,Kagera,18,30,other,138.0,True,VWC,False,1998,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2011,7,13
45426,727,34.31077203,-8.69867016,Rufiji,Mbeya,12,7,other,99.0,True,VWC,True,2000,gravity,vwc,never pay,soft,seasonal,river,communal standpipe,2011,4,11
66786,1774,31.28220261,-7.60443734,Lake Rukwa,Rukwa,15,3,other,600.0,False,Parastatal,False,2005,india mark ii,parastatal,unknown,salty,insufficient,machine dbh,hand pump,2011,7,6
53110,56,32.65242028,-4.20098232,Lake Tanganyika,Shinyanga,17,3,other,180.0,True,unknown,True,2009,other,wug,unknown,soft,insufficient,shallow well,other,2012,10,3
12745,1506,37.60043419,-3.196034,Pangani,Kilimanjaro,3,1,other,1.0,True,Company,True,2007,gravity,company,pay monthly,soft,enough,spring,communal standpipe,2013,2,6
26571,1515,34.78302852,-4.85926317,Internal,Singida,13,4,urban,86.0,True,WUG,True,2004,afridev,wug,pay monthly,unknown,enough,machine dbh,hand pump,2013,1,9
21083,1098,38.38671501,-5.02705581,Pangani,Tanga,4,2,other,900.0,True,VWC,False,1972,gravity,vwc,never pay,soft,dry,spring,communal standpipe multiple,2011,3,39
55246,1405,30.08766291,-4.33561482,Lake Tanganyika,Kigoma,16,2,other,450.0,True,Water authority,True,2006,gravity,water board,pay monthly,soft,enough,river,communal standpipe,2013,2,7
23085,861,33.8148927,-9.17004121,Lake Nyasa,Mbeya,12,4,other,132.0,True,VWC,False,1996,gravity,vwc,never pay,soft,enough,river,communal standpipe,2011,7,15
41860,1076,37.66586082,-3.20468669,Pangani,Kilimanjaro,3,1,other,1.0,True,Company,True,2009,gravity,company,pay monthly,soft,insufficient,spring,communal standpipe,2013,2,4
65999,449,38.93314345,-10.68393389,Ruvuma / Southern Coast,Mtwara,90,33,other,1.0,True,VWC,True,1985,gravity,vwc,never pay,soft,dry,spring,communal standpipe multiple,2013,2,28
4741,642,34.01835556,-9.48143023,Lake Nyasa,Mbeya,12,3,other,180.0,True,VWC,True,1989,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,7,22
8189,71,39.98207869,-10.29352042,Ruvuma / Southern Coast,Mtwara,99,1,rural,400.0,True,unknown,True,1984,nira/tanira,vwc,unknown,soft,enough,machine dbh,hand pump,2013,2,29
45623,56,32.67068785,-4.23205512,Lake Tanganyika,Shinyanga,17,3,other,180.0,True,unknown,True,2001,other,wug,unknown,soft,enough,shallow well,other,2012,10,11
51651,743,35.82241658,-5.30265459,Internal,Dodoma,1,1,other,182.0,True,VWC,False,1985,mono,vwc,never pay,soft,enough,machine dbh,communal standpipe multiple,2011,3,26
3575,45,39.09014112,-6.63875917,Wami / Ruvu,Dar es Salaam,7,1,other,144.0,True,VWC,False,2010,submersible,vwc,pay per bucket,soft,enough,river,communal standpipe,2013,3,3
73396,1724,36.69688649,-3.31399577,Pangani,Arusha,2,2,rural,200.0,True,VWC,True,1998,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2013,12,15
70645,438,37.12418395,-6.68643262,Wami / Ruvu,Morogoro,5,1,other,110.0,True,VWC,True,1976,swn 80,vwc,pay monthly,salty,insufficient,shallow well,hand pump,2011,4,35
55369,56,33.81855424,-3.62421847,Internal,Shinyanga,17,8,other,87.0,True,Water authority,True,2000,gravity,water authority,pay per bucket,soft,enough,river,communal standpipe,2012,10,12
16473,861,36.14509828,-6.03678872,Wami / Ruvu,Dodoma,1,4,other,132.0,True,VWC,True,2001,mono,vwc,unknown,soft,dry,machine dbh,communal standpipe,2011,3,10
68346,58,39.18303644,-7.24598664,Rufiji,Pwani,6,4,other,600.0,True,VWC,False,2006,india mark ii,vwc,never pay,salty,enough,shallow well,hand pump,2011,3,5
9481,1529,35.30673995,-9.77217765,Lake Nyasa,Ruvuma,10,2,rural,90.0,True,VWC,True,1997,submersible,vwc,pay annually,soft,enough,river,communal standpipe,2013,2,16
21439,482,30.51601229,-2.84447645,Lake Victoria,Kagera,18,30,other,138.0,True,VWC,False,2001,gravity,vwc,never pay,soft,enough,spring,other,2011,7,10
835,1592,37.96391736,-4.42289508,Pangani,Kilimanjaro,3,3,other,150.0,False,VWC,True,2009,nira/tanira,vwc,never pay,soft,dry,shallow well,hand pump,2013,2,4
24667,56,33.86854694,-3.08685828,Lake Victoria,Shinyanga,17,2,other,229.0,True,Water authority,False,2002,mono,water authority,other,soft,enough,dam,communal standpipe multiple,2012,10,10
64713,56,33.50752018,-3.43825748,Internal,Shinyanga,17,8,other,87.0,True,WUG,False,2011,nira/tanira,wug,unknown,salty,enough,shallow well,hand pump,2012,10,1
35303,31,40.09155418,-10.36934781,Ruvuma / Southern Coast,Mtwara,99,1,rural,700.0,True,VWC,True,1985,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,2013,1,28
62990,2078,35.41702305,-4.21291416,Internal,Manyara,21,1,other,155.0,True,Water Board,True,1998,gravity,water board,never pay,soft,enough,spring,communal standpipe,2013,2,15
40591,1579,29.82762128,-4.48220904,Lake Tanganyika,Kigoma,16,2,other,670.0,True,Water authority,False,1996,other,vwc,never pay,soft,enough,spring,other,2013,2,17
15240,1551,37.96268467,-4.43516274,Pangani,Kilimanjaro,3,3,other,50.0,True,Water authority,True,1995,gravity,private operator,never pay,soft,insufficient,spring,communal standpipe,2013,3,18
36088,63,39.40528942,-7.10517076,Wami / Ruvu,Pwani,60,43,other,560.0,True,VWC,False,2007,other,vwc,never pay,soft,enough,shallow well,other,2011,2,4
18110,1875,35.4506136,-8.236403,Rufiji,Iringa,11,2,other,229.0,True,VWC,True,2004,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,2011,2,7
2314,56,32.9941516,-3.79787501,Internal,Shinyanga,17,3,other,180.0,True,unknown,True,2009,swn 80,wug,unknown,soft,enough,shallow well,hand pump,2012,10,3
14209,56,31.99804606,-3.6315123,Lake Tanganyika,Shinyanga,17,5,other,157.0,True,WUG,True,2005,nira/tanira,wug,unknown,salty,enough,shallow well,hand pump,2012,10,7
44542,339,38.84035514,-10.20655049,Ruvuma / Southern Coast,Lindi,8,3,other,245.0,True,VWC,False,1978,other,vwc,never pay,salty,insufficient,machine dbh,communal standpipe multiple,2013,1,35
16684,298,38.53000303,-5.39855713,Pangani,Tanga,4,6,other,200.0,True,VWC,True,2009,submersible,vwc,pay per bucket,soft,insufficient,river,communal standpipe multiple,2011,3,2
18841,1883,31.58787616,-8.05936733,Lake Tanganyika,Rukwa,15,4,urban,550.0,True,VWC,True,1984,gravity,vwc,never pay,soft,dry,spring,communal standpipe,2013,1,29
12368,861,33.95248409,-9.38540144,Lake Nyasa,Mbeya,12,4,other,132.0,True,Water authority,False,2007,gravity,water authority,unknown,soft,enough,river,communal standpipe,2011,3,4
60453,1571,37.89471295,-4.25902719,Pangani,Kilimanjaro,3,3,other,120.0,True,Water authority,True,2004,gravity,water board,pay monthly,soft,insufficient,river,communal standpipe,2013,3,9
66939,489,36.89681366,-6.97768385,Wami / Ruvu,Morogoro,5,1,other,150.0,True,VWC,True,1996,swn 80,vwc,pay when scheme fails,salty,enough,shallow well,hand pump,2011,3,15
69334,1199,35.89233879,-4.15526032,Internal,Manyara,21,1,other,96.0,True,VWC,True,2011,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2013,2,2
50057,709,35.7119166,-7.21599289,Rufiji,Iringa,11,1,rural,1.0,True,VWC,True,1974,gravity,vwc,pay per bucket,soft,dry,spring,communal standpipe,2011,3,37
59836,827,37.63130471,-3.38078688,Pangani,Kilimanjaro,3,1,other,1.0,True,Company,True,2003,gravity,company,pay monthly,soft,insufficient,spring,communal standpipe,2013,3,10
44365,63,38.77934752,-8.00391306,Rufiji,Pwani,60,53,other,1.0,True,VWC,True,1999,gravity,vwc,never pay,soft,seasonal,rainwater harvesting,communal standpipe,2011,3,12
23168,874,33.67022718,-8.95793756,Rufiji,Mbeya,12,2,rural,229.0,False,VWC,False,1979,gravity,wug,pay when scheme fails,soft,enough,river,communal standpipe,2011,4,32
27877,675,37.39486691,-3.69994078,Pangani,Manyara,21,4,other,50.0,True,VWC,True,2009,submersible,vwc,never pay,salty,enough,machine dbh,communal standpipe,2013,2,4
23909,1275,30.04785075,-4.68786667,Lake Tanganyika,Kigoma,16,2,other,560.0,True,Water authority,True,2002,gravity,water board,pay monthly,soft,enough,river,communal standpipe,2013,1,11
15424,56,33.3032873,-3.77852712,Internal,Shinyanga,17,3,rural,180.0,True,WUG,True,1984,nira/tanira,wug,never pay,soft,insufficient,shallow well,hand pump,2012,11,28
46084,1180,32.01115074,-6.7766430999999985,Lake Rukwa,Rukwa,15,1,other,300.0,True,VWC,True,1989,india mark ii,vwc,never pay,soft,dry,machine dbh,hand pump,2013,1,24
26292,861,33.80369786,-9.12849076,Lake Nyasa,Mbeya,12,4,other,132.0,True,VWC,False,1990,other,vwc,never pay,soft,enough,river,communal standpipe,2011,7,21
28159,1771,37.57929991,-3.17767537,Pangani,Kilimanjaro,3,1,other,1.0,True,Company,True,1975,gravity,company,pay monthly,soft,enough,spring,communal standpipe,2013,2,38
57935,1166,32.01281356,-6.77758974,Lake Rukwa,Rukwa,15,1,other,300.0,True,VWC,True,1989,india mark ii,vwc,pay annually,soft,insufficient,machine dbh,hand pump,2013,1,24
48599,221,39.12186308,-11.01907981,Ruvuma / Southern Coast,Mtwara,90,33,other,1.0,True,VWC,True,2004,gravity,vwc,unknown,soft,enough,spring,communal standpipe,2013,2,9
768,1306,30.92150701,-3.31722451,Lake Tanganyika,Kigoma,16,1,other,500.0,True,VWC,False,1993,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,2013,1,20
62438,191,32.06168385,-2.30741483,Lake Victoria,Mwanza,19,5,other,157.0,True,VWC,True,1974,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2011,8,37
27414,1302,34.01951308,-3.03669068,Lake Victoria,Shinyanga,17,1,other,1000.0,True,Parastatal,False,2006,gravity,parastatal,pay monthly,soft,seasonal,shallow well,communal standpipe,2013,1,7
46750,56,33.24487860139598,-3.491473498386441,Lake Victoria,Shinyanga,17,1,other,182.0,True,WUG,False,1975,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,2013,1,38
16436,482,30.56127028,-2.56410316,Lake Victoria,Kagera,18,30,other,138.0,True,VWC,False,2008,gravity,vwc,never pay,soft,enough,spring,other,2011,7,3
32535,1600,35.51255251,-4.23296296,Internal,Manyara,21,1,other,243.0,True,Parastatal,True,2008,gravity,parastatal,never pay,soft,enough,spring,communal standpipe,2013,2,5
41758,2296,34.12298926,-9.25008391,Lake Nyasa,Iringa,11,3,other,180.0,True,VWC,False,2009,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,2011,2,2
66899,743,36.56048226,-6.37175887,Wami / Ruvu,Dodoma,1,1,other,182.0,True,VWC,True,1983,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe,2011,4,28
24670,1271,33.81360743,-1.9689208,Lake Victoria,Mara,20,4,other,950.0,False,WUA,True,1972,gravity,parastatal,unknown,unknown,unknown,lake,communal standpipe multiple,2012,11,40
31459,327,36.00302721,-9.18728303,Rufiji,Morogoro,5,4,other,200.0,True,unknown,True,2007,nira/tanira,vwc,pay annually,soft,enough,shallow well,hand pump,2011,3,4
66195,377,37.19584533,-6.28544046,Wami / Ruvu,Morogoro,5,1,other,280.0,True,VWC,True,1995,swn 80,vwc,pay monthly,salty,insufficient,shallow well,hand pump,2011,4,16
54881,56,34.15386248,-3.54718469,Internal,Shinyanga,17,6,other,125.0,True,Parastatal,True,2004,gravity,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,2012,10,8
52075,965,31.16638011,-7.10449735,Lake Rukwa,Rukwa,15,1,other,100.0,False,VWC,True,1997,india mark ii,vwc,pay annually,soft,insufficient,machine dbh,hand pump,2011,8,14
41587,292,36.91053612,-7.76850139,Rufiji,Morogoro,5,3,other,150.0,True,WUA,True,2003,gravity,vwc,never pay,soft,enough,river,communal standpipe,2011,3,8
60141,1312,36.55995047,-3.42863353,Internal,Arusha,2,2,rural,300.0,True,WUA,True,2012,submersible,wua,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,2013,5,1
41043,120,38.85759436,-6.78171157,Wami / Ruvu,Pwani,6,2,other,150.0,True,Private operator,True,2010,mono,private operator,pay per bucket,milky,insufficient,river,communal standpipe,2011,2,1
43950,861,31.12559512,-3.10638211,Lake Tanganyika,Kagera,18,4,other,132.0,True,VWC,True,1982,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,2011,7,29
48121,1231,37.24363045,-3.25630908,Pangani,Kilimanjaro,3,5,other,25.0,True,Water Board,True,1999,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,2013,10,14
65965,889,37.50368365,-3.38767428,Pangani,Kilimanjaro,3,4,rural,50.0,True,Water Board,True,2008,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,2013,8,5
70664,743,33.2815333,-8.70825724,Lake Rukwa,Mbeya,12,1,other,182.0,True,VWC,True,1984,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,2011,3,27
4887,1643,37.93450036,-4.40049674,Pangani,Kilimanjaro,3,3,other,726.0,True,VWC,True,2012,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,2013,2,1
62128,1077,36.80508876,-3.44764085,Pangani,Arusha,2,2,rural,150.0,True,VWC,True,1988,gravity,vwc,never pay,soft,enough,spring,other,2013,3,25
62993,874,31.43446724,-1.58566304,Lake Victoria,Kagera,18,2,rural,229.0,True,VWC,True,2009,other,vwc,never pay,unknown,dry,shallow well,other,2011,7,2
54823,351,39.43408691,-10.54422448,Ruvuma / Southern Coast,Mtwara,9,4,other,1.0,True,Water Board,True,1982,submersible,vwc,never pay,soft,seasonal,machine dbh,communal standpipe multiple,2013,2,31
67336,874,33.42845406,-9.00742298,Lake Rukwa,Mbeya,12,2,rural,229.0,False,VWC,False,2011,gravity,wug,unknown,soft,seasonal,rainwater harvesting,communal standpipe,2011,4,0
11461,1260,37.36765982,-3.2606672000000003,Pangani,Kilimanjaro,3,4,rural,30.0,True,VWC,True,2000,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2013,3,13
6405,34,39.31770507,-6.98157737,Wami / Ruvu,Pwani,60,43,other,200.0,True,VWC,False,2004,other,vwc,never pay,soft,enough,shallow well,other,2011,2,7
3604,1266,35.01352772,-5.02049351,Internal,Singida,13,2,rural,1.0,False,VWC,False,1970,mono,vwc,unknown,unknown,dry,machine dbh,communal standpipe,2013,1,43
13496,56,32.40548657,-3.90090278,Lake Tanganyika,Shinyanga,17,3,other,180.0,True,unknown,True,2008,swn 80,wug,unknown,soft,dry,machine dbh,hand pump,2012,10,4
69465,215,36.6932664,-8.13658599,Rufiji,Morogoro,5,3,other,200.0,True,unknown,True,1991,swn 80,vwc,pay monthly,soft,insufficient,shallow well,hand pump,2011,3,20
52159,50,38.77693023,-6.65169433,Wami / Ruvu,Pwani,6,2,other,1.0,True,Water authority,True,1989,mono,private operator,never pay,soft,enough,river,communal standpipe multiple,2011,3,22
62523,241,38.22259746,-6.6725288,Wami / Ruvu,Pwani,6,1,other,40.0,True,VWC,True,1982,submersible,parastatal,never pay,soft,enough,dam,communal standpipe,2011,3,29
12909,727,33.82214234,-8.7123534,Rufiji,Mbeya,12,7,other,99.0,True,WUA,False,2003,gravity,wua,never pay,coloured,seasonal,river,communal standpipe,2011,4,8
9031,1598,34.8919189,-4.55093167,Internal,Singida,13,2,rural,250.0,True,VWC,False,2000,submersible,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe,2013,2,13
38142,288,36.40604379,-8.56134454,Rufiji,Morogoro,5,4,other,537.0,False,unknown,True,2011,nira/tanira,other,other,soft,enough,shallow well,hand pump,2011,3,0
9976,709,38.51125681,-4.9731858,Pangani,Tanga,4,1,other,1.0,True,VWC,True,1976,other,vwc,never pay,soft,enough,spring,other,2011,3,35
12457,1285,36.99956141,-3.0212422,Internal,Kilimanjaro,3,7,other,1.0,True,Water Board,True,2011,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,2013,3,2
83,838,37.7324755,-4.06641831,Pangani,Kilimanjaro,3,3,other,320.0,True,Water authority,True,2010,submersible,water authority,pay per bucket,salty,insufficient,machine dbh,communal standpipe multiple,2013,3,3
41441,1239,37.10227623,-3.20085687,Pangani,Kilimanjaro,3,7,other,1.0,True,Water Board,True,2009,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,2013,3,4
37002,271,38.84181755,-10.15066899,Ruvuma / Southern Coast,Lindi,80,53,other,420.0,True,VWC,True,2007,india mark iii,vwc,pay per bucket,soft,enough,machine dbh,hand pump,2013,1,6
14445,660,37.82783720000001,-4.36407401,Pangani,Kilimanjaro,3,3,other,120.0,True,Water authority,True,1975,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,2013,3,38
49312,1493,34.3425975,-4.35433914,Internal,Singida,13,1,other,178.0,True,WUG,True,2007,submersible,wug,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,2013,1,6
37763,1650,35.30811,-9.33705733,Rufiji,Iringa,11,4,other,75.0,True,VWC,True,2003,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,2011,4,8
18581,29,39.59731283,-9.77498378,Ruvuma / Southern Coast,Lindi,80,23,rural,1.0,False,VWC,False,2012,india mark ii,vwc,pay per bucket,soft,insufficient,machine dbh,hand pump,2013,1,1
17791,1196,34.76287793,-4.00087812,Internal,Singida,13,1,other,352.0,True,WUA,True,2005,submersible,wua,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,2013,1,8
37664,1250,35.80123378,-7.46239702,Rufiji,Iringa,11,1,rural,1.0,True,VWC,True,1992,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,2011,3,19
55316,1214,33.77540823,-1.71622804,Lake Victoria,Mara,20,3,rural,320.0,False,VWC,True,1985,gravity,vwc,unknown,soft,enough,lake,communal standpipe,2012,10,27
67418,1150,33.69353953,-1.4942857,Lake Victoria,Mara,20,3,rural,500.0,False,Parastatal,True,1967,gravity,parastatal,never pay,soft,enough,lake,communal standpipe,2012,12,45
62465,761,30.77886004,-7.81164109,Lake Tanganyika,Rukwa,15,3,other,1.0,False,VWC,False,1984,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,2011,8,27
8682,1242,36.91631854,-3.361273,Pangani,Arusha,2,7,other,130.0,True,VWC,False,2008,gravity,vwc,unknown,soft,seasonal,river,communal standpipe,2013,1,5
18905,56,32.43268383,-3.92092465,Lake Tanganyika,Shinyanga,17,3,other,180.0,True,unknown,True,1984,nira/tanira,wug,unknown,milky,enough,shallow well,hand pump,2012,10,28
8129,1267,37.0181584,-3.21049841,Pangani,Kilimanjaro,3,7,other,1.0,True,Water Board,True,2001,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,2013,3,12
6490,2189,34.1155093,-9.27935983,Lake Nyasa,Iringa,11,3,other,180.0,True,VWC,False,2006,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,2011,2,5
58222,6,38.83440815,-6.540952099999998,Wami / Ruvu,Pwani,6,1,other,15.0,False,Company,True,2009,mono,private operator,never pay,soft,enough,river,communal standpipe,2011,2,2
